Index,reviewId,appTitle,userName,date,score_x,text,TrueDate,category,summary,installs,minInstalls,score_y,ratings,reviews,free,offersIAP,size,androidVersionText,developerId,genreId,familyGenreId,contentRating,adSupported,released,updated,version,recentChanges,appId,url,newText,reviewLen,Akash,Christian,Connor,Bug reports,Feature requests,User experiences,Ratings,
527906,3087368,SNOWBALL.IO,Brian Kestenholz,"April 14, 2019",5,I love it,2019-04-14,GAME_ACTION,Push Off Your Opponents,"10,000,000+",10000000,4.674146,114846,51955,True,True,42M,4.1 and up,"Geisha+Tokyo,+Inc.",GAME_ACTION,,Everyone,True,"Nov 29, 2018",1551353674000,1.2.8,* Better game balancing<br>* UI Improvements<br>* Fix bugs,com.geishatokyo.snowballio,"https://play.google.com/store/apps/details?id=com.geishatokyo.snowballio&hl=en&gl=us""appTitle",I love it,3,Y,Y,N,,,,,
210942,1639972,BOWMASTERS,Tanya R. Touloumes,"March 28, 2019",5,fun cool really cool game,2019-04-01,GAME_ACTION,A brand new version of the world-famous game with bowmen.,"50,000,000+",50000000,4.641812,2561203,1103967,True,True,Varies with device,4.1 and up,5.93361142994296E+018,GAME_ACTION,,Teen,True,"Nov 10, 2016",1545234945000,2.12.5,Bug fixes and general improvements.,com.miniclip.bowmasters,"https://play.google.com/store/apps/details?id=com.miniclip.bowmasters&hl=en&gl=us""appTitle",fun cool really cool game,5,Y,Y,N,,,,,
51532,249639,GOOGLE PLAY GAMES,Ashley Wilcox,"May 8, 2019",5,it is so much fun to me ☁😊☁☁😊☁😁☁ ☁😊☁☁😊☁☁☁ ☁😊😊😊😊☁😊☁ ☁😊☁☁😊☁😊☁ ☁😊☁☁😊☁😊☁,2019-05-09,ENTERTAINMENT,"Play great games, and earn achievements and high scores.","1,000,000,000+",1000000000,4.3044915,8924427,2079929,True,False,Varies with device,Varies with device,5.70031361878618E+018,ENTERTAINMENT,,Teen,False,"Jul 24, 2013",1554142343000,Varies with device,"2019.03 <br>- We bashed dozens of bugs to make Play Games better than it was before. Better, stronger, faster.",com.google.android.play.games,"https://play.google.com/store/apps/details?id=com.google.android.play.games&hl=en&gl=us""appTitle",it is so much fun to me,7,Y,Y,N,,,,,
128983,814592,LOSE IT! - CALORIE COUNTER,Sherri Pate,"May 6, 2019",5,lost 17lbs in 2 weeks,2019-05-09,HEALTH_AND_FITNESS,"“Be committed! Be persistent! Don’t give up!” - Judy, lost 55 lbs with Lose It!","10,000,000+",10000000,4.382039,75453,29925,True,True,37M,Varies with device,"FitNow,+Inc.",HEALTH_AND_FITNESS,,Everyone,True,"Jul 24, 2011",1552603104000,Varies with device,"Focus, focus on me... We&#39;ve fixed the camera autofocus in the barcode scanner. We also tracked down a couple crashes and set &#39;em straight, plus fixed the UI in places it was a little wonky (typos, etc). Over here working day and night... happy tracking!",com.fitnow.loseit,https://play.google.com/store/apps/details?id=com.fitnow.loseit&hl=en&gl=us,lost 17lbs in 2,4,Y,Y,N,,,,,
392289,2475070,,Jennifer R,"February 26, 2019",1,"never allowed me to finish sign up process, so i uninstalled.",2019-05-01,FINANCE,,,,,,,,,,,,,,,,,,,,,,never me to finish sign up process so i uninstalled,10,Y,Y,N,,,,,
453846,2567701,,Indi Lindgren,"April 26, 2019",5,I really enjoy this app.,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,I really enjoy this,4,Y,Y,N,,,,,
45737,215685,"HULU: STREAM TV, MOVIES & MORE",April Cash,"April 28, 2019",3,Not bad for the price,2019-05-09,ENTERTAINMENT,"Hulu: Get exclusive seasons, movies, Originals, and more - now offering Live TV","10,000,000+",10000000,4.020658,347468,106853,True,False,Varies with device,5.0 and up,Hulu,ENTERTAINMENT,,Teen,True,"Jun 22, 2011",1554419820000,Varies with device,This release includes bug fixes and more spring-cleaning work. Get the latest version of our app and continue enjoying your Hulu favorites!,com.hulu.plus,"https://play.google.com/store/apps/details?id=com.hulu.plus&hl=en&gl=us""appTitle",Not bad for the price,5,Y,Y,N,,,,,
608202,3572610,LOVE POLY - NEW PUZZLE GAME,A Google User,"February 19, 2019",5,amazing and very fancy ✨💎💎✨💎💎✨ 💎💎💎💎💎💎💎 💎💎💎💎💎💎💎 ✨💎💎💎💎💎✨ ✨✨💎💎💎✨✨ ✨✨✨💎✨✨✨,2019-04-07,FAMILY,A brand-new 3D puzzle + brain teaser game! Challenge your brain!,"1,000,000+",1000000,4.426241,26234,13399,True,True,23M,4.1 and up,incolor,GAME_PUZZLE,FAMILY_BRAINGAMES,Everyone,True,"Feb 1, 2019",1553877121000,1.1.1,Updates:<br>General bug fixes.,com.love.poly.puzzle.game,"https://play.google.com/store/apps/details?id=com.love.poly.puzzle.game&hl=en&gl=us""appTitle",amazing and very fancy,4,Y,Y,N,,,,,
177151,1410429,PUBG MOBILE,muhd syafiq,"April 21, 2019",1,Many bugs after new update,2019-04-21,GAME_ACTION,WINNER WINNER CHICKEN DINNER!<br>Official PUBG on Mobile!,"100,000,000+",100000000,4.5390306,12643247,5821681,True,True,41M,4.3 and up,8.6381209159201E+018,GAME_ACTION,,Teen,False,"Mar 19, 2018",1550552504000,0.11.0,"- Added Zombie: Survive Till Dawn, a new time-limited event mode where players fight zombies and bosses from Resident Evil 2.<br>- Added weather: Moonlight to Vikendi.<br>- Added player Spaces.<br>- Added Resident Evil 2 main menu theme and music.<br>- Sanhok is now available in Arcade - Quick Match.<br><br>Misc Improvements<br>- Past results are now kept up to 1 month only.<br>- Fixed terrain display bugs for budget devices.",com.tencent.ig,"https://play.google.com/store/apps/details?id=com.tencent.ig&hl=en&gl=us""appTitle",Many after new update,4,Y,Y,N,,,,,
119872,732322,CLASSDOJO,g g,"April 13, 2019",5,RUBISH I USE IT IN SCHOOLLLLLL,2019-05-09,EDUCATION,"ClassDojo is a beautiful communication app for teachers, parents, and students.","10,000,000+",10000000,4.393801,175906,59285,True,True,47M,4.4 and up,ClassDojo,EDUCATION,,Everyone,False,"Feb 25, 2013",1554500417000,4.49.2,"&quot;Everybody is a genius. But if you judge a fish by its ability to climb a tree, it will live its whole life believing that it is stupid&quot;<br>- Albert Einstein<br><br>We fixed a few bugs and improved the performance of the app in this update! More things still to come :)",com.classdojo.android,"https://play.google.com/store/apps/details?id=com.classdojo.android&hl=en&gl=us""appTitle",I USE IT IN SCHOOL,5,Y,Y,N,,,,,
62336,317925,CREDIT KARMA,Bob Budner,"April 23, 2019",5,"An exceptional tool for checking account activity. Very simple to use & accurate too. The best part of all, it's free!",2019-05-09,FINANCE,"Track your credit scores, monitor for ID theft, even file your taxes. It’s free!","10,000,000+",10000000,4.732531,813694,290486,True,False,Varies with device,Varies with device,"Credit+Karma,+Inc.",FINANCE,,Everyone,True,"Feb 28, 2013",1554229142000,Varies with device,"• Enhancements and improved stability<br><br>Stay tuned for more updates, and be sure to share your feedback at comments@creditkarma.com.",com.creditkarma.mobile,"https://play.google.com/store/apps/details?id=com.creditkarma.mobile&hl=en&gl=us""appTitle",An exceptional tool for account activity Very simple to use accurate too The best part of all its free,19,Y,Y,N,,,,,
464431,2583872,,SHOHEL ROLA,"April 13, 2019",5,"Weird, Crazy, Funny",2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,Weird Crazy Funny,3,Y,Y,N,,,,,
453102,2566555,,Zoi Trigkaki,"April 4, 2019",5,The best game out there. highly recomended!,2019-05-01,FAMILY,,,,,,,,,,,,,,,,,,,,,,The best game out there highly,6,Y,Y,N,,,,,
577488,3449535,WILDCRAFT: ANIMAL SIM ONLINE 3D,,"December 5, 2018",5,This game is the best,2019-03-13,FAMILY,Explore the wild world with custom animals. Play this free online simulator game,"5,000,000+",5000000,4.598661,176402,107065,True,True,8.0M,4.0.3 and up,6.80437148137066E+018,GAME_SIMULATION,FAMILY_PRETEND,Everyone 10+,True,"Jan 23, 2018",1553353669000,6.1,"Increased getting a mystic item chance by 30%!<br>Account system reworked for higher protection.<br>Reporting now works again.<br>An option to quickly open chests, in settings.<br>Freezed players in multiplayer mode fixed.<br>Stuck animals fixed. <br>Fixed other bugs with unfair killing animals.",com.turborocketgames.wildcraft,"https://play.google.com/store/apps/details?id=com.turborocketgames.wildcraft&hl=en&gl=us""appTitle",This game is the best,5,Y,Y,N,,,,,
518033,3007210,DUOLINGO: LEARN LANGUAGES FREE,Joseph Cunningham,"April 13, 2019",5,i love this app!,2019-04-14,FAMILY,"Learn English, Spanish, French, German, Italian and more languages for free.","100,000,000+",100000000,4.719991,7398468,2871008,True,True,Varies with device,Varies with device,6.95768545445261E+018,EDUCATION,FAMILY_EDUCATION,Everyone,True,"May 29, 2013",1554315120000,Varies with device,"New and improved Spanish and French courses are now available for most users! The new courses are a major step forward in getting you to a higher level of language proficiency. These courses now have 800 new words each and dozens of illustrated tips on grammar, pronunciation, and common phrases.<br><br>This change may appear to cause a loss of progress for some advanced users, but we’re really just adding more new content to learn! More details coming to our blog this week: making.duolingo.com",com.duolingo,"https://play.google.com/store/apps/details?id=com.duolingo&hl=en&gl=us""appTitle",i love this,3,Y,Y,N,,,,,
481519,2636933,FANTASTIC FACE – FACE ANALYSIS & AGING PREDICTION,,"January 26, 2019",1,"I went ahead and downloaded it, just to check out the content, and it was disappointing to the say the least. Spelling errors everywhere, gramatical blunders every time you move on throughout the app.",2019-03-13,LIFESTYLE,Fantastic Face is a funny APP which can help you learn more about yourself！,"1,000,000+",1000000,2.2323267,11359,7752,True,True,31M,4.4 and up,VIPTOP+DATA+LIMITED,LIFESTYLE,,Everyone,True,"Nov 20, 2018",1552389993000,1.4.2,Fix bugs,com.hy.sfacer,"https://play.google.com/store/apps/details?id=com.hy.sfacer&hl=en&gl=us""appTitle",I went ahead and it just to check out the content and it was disappointing to the say the least Spelling everywhere every time you move on throughout the,29,Y,Y,N,,,,,
226216,1881107,"PIXEL ART: COLOR BY NUMBER, PIXEL COLOR",Diannalise Nana,"December 21, 2018",5,love it so much,2019-04-01,ENTERTAINMENT,"Color by number, relax with a FREE coloring book. 🦄Join Pixel Color World！","5,000,000+",5000000,4.5760045,16920,9952,True,True,11M,4.3 and up,Magic+Arts,ENTERTAINMENT,,Everyone,True,"Jul 5, 2018",1553155594000,1.5.38,Thank you for choosing Pixel Coloring Book Game as your coloring book！<br>In this version we have improved program stability and reduced crashes.<br>We&#39;re continuously improving to keep your gameplay fluent and fun.,com.bongolight.pixelcoloring,"https://play.google.com/store/apps/details?id=com.bongolight.pixelcoloring&hl=en&gl=us""appTitle",love it so much,4,Y,Y,N,,,,,
539114,3202554,CALORIE COUNTER - MYFITNESSPAL,Ian Brooks,"April 11, 2019",5,"changed my mindset of being careful with food, within 2 weeks!",2019-04-14,HEALTH_AND_FITNESS,"Lose weight with MyFitnessPal, the easiest calorie counter and macro tracker","50,000,000+",50000000,4.601547,2029484,701678,True,True,Varies with device,Varies with device,"MyFitnessPal,+Inc.",HEALTH_AND_FITNESS,,Everyone,True,"Apr 26, 2010",1550730387000,Varies with device,"Whether you want to log your lowest weight in years, your first run in weeks, or your heart healthy afternoon snack, we know you count on MyFitnessPal to be working smoothly.<br><br>Want to try new features before everyone else? Join our beta program: http://undrarmr.co/2o6qBid<br><br>We hope you enjoy and happy tracking!",com.myfitnesspal.android,"https://play.google.com/store/apps/details?id=com.myfitnesspal.android&hl=en&gl=us""appTitle",my of being careful with food within 2,8,Y,Y,N,,,,,
197945,1570133,BITMOJI – YOUR PERSONAL EMOJI,,"March 2, 2019",5,"works great, easy to use and navigate. love it",2019-03-13,ENTERTAINMENT,Bitmoji is your personal emoji. Use it in Snapchat and wherever else you chat!,"100,000,000+",100000000,4.62598,2799119,1022882,True,True,Varies with device,Varies with device,Bitstrips,ENTERTAINMENT,,Teen,False,"Oct 28, 2014",1554304389000,Varies with device,Bug fixes and performance improvements.,com.bitstrips.imoji,"https://play.google.com/store/apps/details?id=com.bitstrips.imoji&hl=en&gl=us""appTitle",works great easy to use and navigate love it,9,Y,Y,N,,,,,
196669,1564505,AMAZON PRIME VIDEO,,"March 12, 2019",2,good but gotta pay for prime then pay more to watch certain shows. really. how greedy can you be.,2019-03-13,ENTERTAINMENT,Watch TV shows and movies including award-winning Amazon exclusives.,"100,000,000+",100000000,4.3080783,768766,251592,True,True,Varies with device,4.1 and up,Amazon+Mobile+LLC,ENTERTAINMENT,,Teen,True,"Aug 28, 2017",1554149728000,Varies with device,Enjoy Amazon Prime Video in over 200 countries and territories around the globe! <br>Download movies and TV shows using Wi-Fi or cellular networks.,com.amazon.avod.thirdpartyclient,"https://play.google.com/store/apps/details?id=com.amazon.avod.thirdpartyclient&hl=en&gl=us""appTitle",good but pay for prime then pay more to watch certain really how greedy can you be,17,Y,Y,N,,,,,
817412,4259425,LOSE IT! - CALORIE COUNTER,Donna Adcock,"May 27, 2018",5,"I have tried another popular diet and exercise app before. This one is 
easier and better in my opinion. I love it!",2019-03-16,HEALTH_AND_FITNESS,"“Be committed! Be persistent! Don’t give up!” - Judy, lost 55 lbs with Lose It!","10,000,000+",10000000,4.382039,75453,29925,True,True,37M,Varies with device,"FitNow,+Inc.",HEALTH_AND_FITNESS,,Everyone,True,"Jul 24, 2011",1552603104000,Varies with device,"Focus, focus on me... We&#39;ve fixed the camera autofocus in the barcode scanner. We also tracked down a couple crashes and set &#39;em straight, plus fixed the UI in places it was a little wonky (typos, etc). Over here working day and night... happy tracking!",com.fitnow.loseit,https://play.google.com/store/apps/details?id=com.fitnow.loseit&hl=en&gl=us,I have tried another popular diet and exercise before This one is easier and better in my opinion I love it,21,Y,Y,N,,,,,
